incident_key,mkey,ntsb_no,event_date,event_year,event_month,city,state,country,latitude,longitude,airport_id,airport_name,make_raw,model_raw,make_clean,model_clean,model_family,aircraft_category,n_number,serial_number,amateur_built,number_of_engines,engine_type,far_part,scheduled,purpose_of_flight,operator,aircraft_damage,damage_severity_score,highest_injury_level,fatal_count,serious_count,minor_count,total_onboard,weather_condition,accident_site_condition,has_safety_rec,report_type,report_status,factual_narrative,analysis_narrative,probable_cause,findings_text,narrative_combined,kw_engine_failure,kw_fuel_exhaustion,kw_loss_of_control,kw_weather_factor,kw_mechanical,kw_pilot_error,kw_runway_excursion,kw_fire,kw_structural,kw_bird_strike,severity_score,source_csv_ingestion_id,source_json_ingestion_id,silver_loaded_at
13,199978,CEN25LA147,2025-04-08,2025,4,Zeeland,MICHIGAN,United States,42.817176,,Z98,Ottawa Executive Airport,CESSNA,150F,CESSNA,150F,CESSNA 150F,AIR,N6561F,15063161,False,1.0,REC,091,,INST,Wings Aero LLC,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The flight instructor’s failure to maintain control of the airplane during the go-around which led to the airplane exceeding its critical angle-of-attack and entering an aerodynamic stall at a low altitude. Contributing to the accident was the flight instructor’s delayed remedial action and her failure to ensure that the student had relinquished control of the airplane during the go-around.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot","  The flight instructor’s failure to maintain control of the airplane during the go-around which led to the airplane exceeding its critical angle-of-attack and entering an aerodynamic stall at a low altitude. Contributing to the accident was the flight instructor’s delayed remedial action and her failure to ensure that the student had relinquished control of the airplane during the go-around. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot",False,False,False,False,False,True,False,False,False,False,9.00,731,,2026-04-03 04:05:44.570293+00:00
14,199980,CEN25FA148,2025-04-08,2025,4,Haskell,OKLAHOMA,United States,35.833363,,,,ANUSIEWICZ,CASSUTT III M,ANUSIEWICZ,CASSUTT III M,ANUSIEWICZ CASSUTT,AIR,N5RR,326,True,1.0,,091,,PERS,,Substantial,3,Fatal,1,0,0,1,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,26.00,728,,2026-04-03 04:05:44.570293+00:00
15,199982,CEN25LA149,2025-04-08,2025,4,Platteville,WISCONSIN,United States,42.685220,,PVB,,PPHU EKOLOT,KR-030 TOPAZ,PPHU EKOLOT,KR-030 TOPAZ,PPHU EKOLOT KR-030,AIR,N568RD,30-15-03,False,1.0,,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,730,,2026-04-03 04:05:44.570293+00:00
16,199984,ERA25LA169,2025-04-09,2025,4,Fredericksburg,VIRGINIA,United States,38.268877,,,,BEECH,A36,BEECH,A36,BEECH A36,AIR,N2Z,E-2514,False,1.0,,091,,INST,,Substantial,3,Minor,0,0,2,2,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,13.00,724,,2026-04-03 04:05:44.570293+00:00
17,199986,CEN25LA150,2025-04-06,2025,4,Fairbury,NEBRASKA,United States,40.181900,,FBY,Fairbury Municipal,SILVAIRE,8F,SILVAIRE,8F,SILVAIRE 8F,AIR,N9926C,S-30,False,1.0,REC,091,,INST,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain directional control while landing and the flight instructors delayed remedial action.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot","  The pilot’s failure to maintain directional control while landing and the flight instructors delayed remedial action. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",False,False,False,False,False,True,False,False,False,False,9.00,735,,2026-04-03 04:05:44.570293+00:00
18,199989,CEN25FA151,2025-04-10,2025,4,Cape Fair,MISSOURI,United States,36.732276,,,,AERONCA,7AC,AERONCA,7AC,AERONCA 7AC,AIR,N83952,7AC-2637,False,1.0,,091,,PERS,,Substantial,3,Fatal,1,1,0,2,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,26.00,721,,2026-04-03 04:05:44.570293+00:00
19,199990,CEN25LA152,2025-04-09,2025,4,Jeanerette,LOUISIANA,United States,29.899069,,2R1,Le Maire Memorial Airport,CORBEN,JUNIOR ACE,CORBEN,JUNIOR ACE,CORBEN JUNIOR,AIR,N941KW,941,True,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain airplane control during the landing roll.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained","  The pilot’s failure to maintain airplane control during the landing roll. Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",False,False,False,False,False,True,False,False,False,False,9.00,725,,2026-04-03 04:05:44.570293+00:00
20,199991,ERA25MA171,2025-04-10,2025,4,Jersey City,NEW JERSEY,United States,40.728895,,,,BELL,206L-4,BELL,206L-4,BELL 206L-4,HELI,N216MH,52296,False,1.0,,091,NSCH,AOBV,,Destroyed,4,Fatal,6,0,0,6,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,54.00,717,,2026-04-03 04:05:44.570293+00:00
21,199992,ERA25LA172,2025-04-10,2025,4,Folkston,GEORGIA,United States,30.795928,,3J6,Davis Field,PIPER AIRCRAFT INC,PA46R-350T,PIPER AIRCRAFT INC,PA46R-350T,PIPER AIRCRAFT INC PA46R-350T,AIR,N179ST,4692003,False,1.0,REC,091,,PERS,,Substantial,3,Serious,0,2,1,3,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain control of the airplane during a go-around.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","  The pilot’s failure to maintain control of the airplane during a go-around. Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",False,False,False,False,False,True,False,False,False,False,17.00,715,,2026-04-03 04:05:44.570293+00:00
22,199995,ERA25FA173,2025-04-11,2025,4,Boca Raton,FLORIDA,United States,26.368119,,BCT,BOCA RATON,CESSNA,310R,CESSNA,310R,CESSNA 310R,AIR,N8930N,310R0986,False,2.0,,091,,PERS,,Destroyed,4,Fatal,3,0,1,3,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,39.00,712,,2026-04-03 04:05:44.570293+00:00
23,199996,WPR25LA125,2025-04-10,2025,4,Idaho Falls,IDAHO,United States,43.514476,,IDA,IDAHO FALLS RGNL,CESSNA,190,CESSNA,190,CESSNA 190,AIR,N190CG,7634,False,1.0,REC,091,NSCH,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain directional control during the landing roll in crosswind conditions.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation","  The pilot’s failure to maintain directional control during the landing roll in crosswind conditions. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",False,False,False,False,False,True,False,False,False,False,9.00,713,,2026-04-03 04:05:44.570293+00:00
24,200001,WPR25FA126,2025-04-11,2025,4,Reliance,TENNESSEE,United States,35.263383,,,,MOONEY,M20F,MOONEY,M20F,MOONEY M20F,AIR,N7026V,22-1373,False,1.0,,091,,PERS,CLEAR AYR LLC,Substantial,3,Fatal,3,0,0,3,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,36.00,711,,2026-04-03 04:05:44.570293+00:00
28,200007,ANC25LA034,2025-04-12,2025,4,Girdwood,ALASKA,United States,60.968260,,AQY,Girdwood,CESSNA,182B,CESSNA,182B,CESSNA 182B,AIR,N916GG,52236,False,1.0,REC,091,,PERS,,Substantial,3,Minor,0,0,2,2,VMC,,False,DirectorBrief,Completed,,,"The pilot's decision to land on an unsuitable landing surface, which resulted in a nose-over.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","  The pilot's decision to land on an unsuitable landing surface, which resulted in a nose-over. Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",False,False,False,False,False,False,False,False,False,False,13.00,705,,2026-04-03 04:05:44.570293+00:00
29,200008,WPR25LA129,2025-04-10,2025,4,Maricopa,ARIZONA,United States,32.990549,,A39,AK-CHIN RGNL,CESSNA,170A,CESSNA,170A,CESSNA 170A,AIR,N1371D,19947,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,720,,2026-04-03 04:05:44.570293+00:00
30,200009,ERA25LA176,2025-04-13,2025,4,Kingston,OHIO,United States,39.485620,,,,CESSNA,150,CESSNA,150,CESSNA 150,AIR,N6653F,15063253,False,1.0,REC,091,,PERS,,Substantial,3,Serious,0,2,0,2,VMC,,False,DirectorBrief,Completed,,,The pilot’s exceedance of the airplanes’ critical angle of attack resulting in a stall at an altitude too low to recover.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","  The pilot’s exceedance of the airplanes’ critical angle of attack resulting in a stall at an altitude too low to recover. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",False,False,False,False,False,False,False,False,False,False,17.00,700,,2026-04-03 04:05:44.570293+00:00
31,200010,GAA25WA137,2025-04-10,2025,4,Cabo San Lucas,,Mexico,22.947500,,MMSL,Cabo San Lucas International,GULFSTREAM AEROSPACE,G-V,GULFSTREAM AEROSPACE,G-V,GULFSTREAM AEROSPACE G-V,AIR,N1948Z,600,False,2.0,TF,135,NSCH,BUS,Talon Air,Substantial,3,Serious,0,1,0,1,VMC,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,714,,2026-04-03 04:05:44.570293+00:00
32,200011,CEN25LA153,2025-04-07,2025,4,Wausau,WISCONSIN,United States,44.924417,,AUW,WAUSAU DOWNTOWN,CESSNA,185,CESSNA,185,CESSNA 185,AIR,N1526F,1850869,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain directional control while landing in shifting wind conditions.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Effect on operation","  The pilot’s failure to maintain directional control while landing in shifting wind conditions. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Effect on operation",False,False,False,False,False,True,False,False,False,False,9.00,732,,2026-04-03 04:05:44.570293+00:00
33,200012,CEN25LA154,2025-04-10,2025,4,Temple,TEXAS,United States,31.151385,,TPL,DRAUGHON-MILLER CENTRAL TEXAS RGNL,BEECH,C90,BEECH,C90,BEECH C90,AIR,N923CR,LJ-1074,False,2.0,TP,091,,POSI,WC&R LLC,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The failure of the left main landing gear down lock to engage and subsequent collapse of the left main landing gear.,Aircraft - Aircraft systems - Landing gear system - Main landing gear - Malfunction,  The failure of the left main landing gear down lock to engage and subsequent collapse of the left main landing gear. Aircraft - Aircraft systems - Landing gear system - Main landing gear - Malfunction,False,False,False,False,True,False,False,False,False,False,9.00,716,,2026-04-03 04:05:44.570293+00:00
65,200055,DCA25LA190,2025-04-20,2025,4,Tahlequah,OKLAHOMA,United States,36.000000,,,,BOEING,737-7H4,BOEING,737-7H4,BOEING 737-7H4,AIR,N461WN,32465,False,2.0,TF,121,SCHD,,SOUTHWEST AIRLINES CO,None,1,Serious,0,1,0,1,IMC,,False,DirectorBrief,Completed,,,The airplane’s encounter with moderate turbulence during descent.,"Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Personnel issues - Action/decision - Action - Incorrect action performance - Cabin crew","  The airplane’s encounter with moderate turbulence during descent. Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Personnel issues - Action/decision - Action - Incorrect action performance - Cabin crew",False,False,False,False,False,False,False,False,False,False,11.00,673,,2026-04-03 04:05:44.570293+00:00
59,200048,WPR25LA138,2025-04-19,2025,4,Hood River,OREGON,United States,45.674280,,4S2,KEN JERNSTEDT AIRFIELD,SCHWEIZER,SGS 2-33A,SCHWEIZER,SGS 2-33A,SCHWEIZER SGS,GLI,N5786S,115,False,0.0,,091,,INST,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.,"Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible","  The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight. Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible",False,False,False,False,False,False,False,False,False,False,9.00,675,,2026-04-03 04:05:44.570293+00:00
105,200256,ERA25LA215,2025-06-01,2025,6,Montauk,NEW YORK,United States,41.000000,,None,,PIPER,PA32-300,PIPER,PA32-300,PIPER PA32-300,AIR,N2242Z,32-7940114,False,1.0,,091,,PERS,,Substantial,3,Minor,0,0,2,2,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,13.00,1911,,2026-04-03 04:05:44.570293+00:00
49,200034,ERA25LA178,2025-04-18,2025,4,Bethlehem,PENNSYLVANIA,United States,40.655833,,ABE,Lehigh Valley International Airport,PIPER,PA-22,PIPER,PA-22,PIPER PA-22,AIR,N937A,22-241,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The student pilot’s failure to maintain control of the airplane while landing in gusting crosswind conditions.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation","  The student pilot’s failure to maintain control of the airplane while landing in gusting crosswind conditions. Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",False,False,False,False,False,True,False,False,False,False,9.00,686,,2026-04-03 04:05:44.570293+00:00
34,200013,CEN25LA155,2025-04-11,2025,4,Brady,TEXAS,United States,31.131835,,,,QUICKSILVER,MX II,QUICKSILVER,MX II,QUICKSILVER MX,AIR,UNREG,UKN,True,1.0,REC,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,,False,DirectorBrief,Completed,,,"The airplane’s encounter with a dust devil, which resulted in a loss of airplane control at a low altitude.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Contributed to outcome","  The airplane’s encounter with a dust devil, which resulted in a loss of airplane control at a low altitude. Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Contributed to outcome",False,False,False,False,False,False,False,False,False,False,17.00,708,,2026-04-03 04:05:44.570293+00:00
35,200014,CEN25LA156,2025-04-12,2025,4,Edinburg,TEXAS,United States,26.440000,,EBG,South Texas International at Edinburg,MOONEY,M20J,MOONEY,M20J,MOONEY M20J,AIR,N5807T,24-1543,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,706,,2026-04-03 04:05:44.570293+00:00
36,200015,WPR25LA130,2025-04-14,2025,4,Elko,NEVADA,United States,40.825322,,EKO,ELKO RGNL,Hy-Tek,Hurricane HP,HY-TEK,Hurricane HP,HY-TEK HURRICANE,AIR,N9088G,2005,True,1.0,,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,696,,2026-04-03 04:05:44.570293+00:00
37,200016,WPR25LA131,2025-04-13,2025,4,Green Valley,ARIZONA,United States,31.903151,,,,PIPER,PA-32-260,PIPER,PA-32-260,PIPER PA-32-260,AIR,N3797W,32-725,False,1.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,"The pilot's improper fuel management, which resulted in a total loss of engine power due to fuel starvation.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management","  The pilot's improper fuel management, which resulted in a total loss of engine power due to fuel starvation. Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",False,True,False,False,False,True,False,False,False,False,9.00,698,,2026-04-03 04:05:44.570293+00:00
